TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20070202,-9.641,0.0,168.546,65.363,0.0,244.209,0.0,0.78,0.0,96.797,0.0,2.089,0.0,2.827,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.22773,0.0,-9999,-4.68574,-4.25075,-4.22773,0.0,0.0,0.0,1.48809,1.44263,1.48663,1.5508,5.71583,5.70454,5.80779,6.30106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070203,-15.428,0.0,170.881,79.327,0.0,217.494,0.0,0.722,0.0,97.338,0.0,1.007,0.0,2.106,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.52245,0.0,-9999,-4.72672,-4.52245,-4.42111,0.0,0.0,0.0,0.796592,0.760672,0.797435,0.858521,5.31904,5.24808,5.30699,5.54881,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070204,-20.035,0.0,173.26,93.739,0.0,186.385,0.0,0.627,0.0,98.372,0.0,0.395,0.0,3.323,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-4.22827,0.0,-9999,-4.34265,-4.22827,-3.97311,0.0,0.0,0.0,0.390254,0.365982,0.390254,0.441972,4.61852,4.45054,4.60476,4.87825,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070205,-18.47,0.0,175.681,110.98,0.0,188.918,0.0,0.638,0.0,99.129,0.0,0.13,0.0,3.965,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.22773,0.0,-9999,-4.68574,-4.25075,-4.22773,0.0,0.0,0.0,0.521768,0.494715,0.521768,0.57836,4.7495,4.75595,4.83816,5.35434,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070206,-16.879,0.0,178.145,113.102,0.0,181.483,0.0,0.647,0.0,98.741,0.0,0.021,0.0,2.502,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.52245,0.0,-9999,-4.72672,-4.52245,-4.42111,0.0,0.0,0.0,0.65643,0.624241,0.65643,0.716812,5.17888,5.1057,5.1694,5.38586,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070207,-12.457,0.0,180.648,120.956,0.0,185.408,0.0,0.912,0.0,98.248,0.0,0.01,0.0,3.97,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-4.22827,0.0,-9999,-4.34265,-4.22827,-3.97311,0.0,0.0,0.0,1.1419,1.10073,1.1419,1.20733,5.37017,5.19893,5.34334,5.58664,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070208,-11.723,0.0,183.193,91.242,0.0,208.98,0.0,0.883,0.0,98.332,0.0,0.259,0.0,4.305,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.22773,0.0,-9999,-4.68574,-4.25075,-4.22773,0.0,0.0,0.0,1.21531,1.17233,1.21531,1.28244,5.44304,5.43891,5.53458,6.0255,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070209,-11.481,0.0,185.776,123.934,0.0,200.51,0.0,0.822,0.0,98.68,0.0,0.048,0.0,2.887,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.52245,0.0,-9999,-4.72672,-4.52245,-4.42111,0.0,0.0,0.0,1.25701,1.21418,1.25701,1.32212,5.77946,5.70771,5.76774,6.03994,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070210,-11.585,0.0,188.398,124.153,0.0,196.829,0.0,0.872,0.0,98.517,0.0,0.11,0.0,3.276,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-4.22827,0.0,-9999,-4.34265,-4.22827,-3.97311,0.0,0.0,0.0,1.23099,1.18772,1.23099,1.29822,5.45926,5.28766,5.43084,5.66999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070211,-9.21,0.0,191.056,110.877,0.0,215.343,0.0,0.965,0.0,98.28,0.0,0.043,0.0,3.447,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.22773,0.0,-9999,-4.68574,-4.25075,-4.22773,0.0,0.0,0.0,1.54917,1.50345,1.54721,1.61014,5.7769,5.76418,5.86889,6.36435,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070212,-14.456,0.0,193.75,135.625,0.0,188.101,0.0,0.823,0.0,99.311,0.0,0.0,0.0,1.495,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.52245,0.0,-9999,-4.72672,-4.52245,-4.42111,0.0,0.0,0.0,0.913689,0.876128,0.913689,0.973292,5.43614,5.36476,5.42342,5.66981,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070213,-15.199,0.0,196.479,89.63,0.0,217.472,0.0,0.738,0.0,99.704,0.0,0.015,0.0,2.679,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-4.22827,0.0,-9999,-4.34265,-4.22827,-3.97311,0.0,0.0,0.0,0.820927,0.78453,0.82148,0.882772,5.0492,4.88031,5.02686,5.27196,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070214,-15.07,0.0,199.242,141.507,0.0,187.993,0.0,0.853,0.0,99.027,0.0,0.032,0.0,2.474,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.22773,0.0,-9999,-4.68574,-4.25075,-4.22773,0.0,0.0,0.0,0.838262,0.801687,0.838526,0.899566,5.066,5.06647,5.15825,5.65996,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070215,-13.81,0.0,202.037,131.149,0.0,190.21,0.0,0.793,0.0,98.416,0.0,0.077,0.0,3.283,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.52245,0.0,-9999,-4.72672,-4.52245,-4.42111,0.0,0.0,0.0,0.985264,0.946452,0.985264,1.04416,5.50772,5.43654,5.49582,5.74837,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070216,-8.522,0.0,204.865,139.951,0.0,207.112,0.0,1.225,0.0,97.409,0.0,0.07,0.0,4.17,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-4.22827,0.0,-9999,-4.34265,-4.22827,-3.97311,0.0,0.0,0.0,1.6708,1.62604,1.66667,1.72472,5.89906,5.72229,5.86998,6.15486,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070217,-6.305,0.0,207.723,108.36,0.0,240.46,0.0,1.103,0.0,97.363,0.0,0.372,0.0,3.323,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.22773,0.0,-9999,-4.68574,-4.25075,-4.22773,0.0,0.0,0.0,1.97189,1.9251,1.9646,2.03924,6.19962,6.18106,6.28289,6.80613,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070218,-12.548,0.0,210.61,137.272,0.0,192.832,0.0,0.897,0.0,98.273,0.0,0.133,0.0,2.322,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.52245,0.0,-9999,-4.72672,-4.52245,-4.42111,0.0,0.0,0.0,1.11798,1.07644,1.11798,1.18277,5.64043,5.57036,5.62849,5.89778,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070219,-4.914,0.0,213.526,94.325,0.0,274.117,0.0,1.519,0.0,97.242,0.0,0.275,0.0,2.651,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-4.22827,0.0,-9999,-4.34265,-4.22827,-3.97311,0.0,0.0,0.0,2.25138,2.2098,2.23569,2.297,6.47964,6.29408,6.4474,6.76012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070220,-2.069,0.0,216.469,120.06,0.0,247.608,0.0,1.549,0.0,97.2,0.0,0.006,0.0,2.007,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.22773,0.0,-9999,-4.68574,-4.25075,-4.22773,0.0,0.0,0.0,2.64921,2.60538,2.62767,2.68809,6.87695,6.84669,6.93174,7.5397,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070221,0.535,0.0,219.437,133.382,0.0,260.61,0.0,2.185,0.0,97.377,0.0,1.094,0.0,2.852,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.52245,0.0,-9999,-4.72672,-4.52245,-4.42111,0.0,0.0,0.0,3.12278,3.07764,3.09235,3.14722,7.64524,7.51266,7.63144,7.98882,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070222,-3.134,0.0,222.432,103.792,0.0,264.863,0.0,1.177,0.0,97.712,0.0,5.473,0.0,4.931,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-4.22827,0.0,-9999,-4.34265,-4.22827,-3.97311,0.0,0.0,0.0,2.49718,2.45427,2.47931,2.53854,6.72544,6.53718,6.69088,7.01334,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070223,-11.794,0.0,225.449,160.32,0.0,194.106,0.0,0.92,0.0,99.677,0.0,0.0,0.0,1.781,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.22773,0.0,-9999,-4.68574,-4.25075,-4.22773,0.0,0.0,0.0,1.21665,1.17421,1.21665,1.28236,5.44438,5.44053,5.5358,6.02976,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070224,-9.957,0.0,228.49,146.811,0.0,211.909,0.0,1.05,0.0,99.484,0.0,0.0,0.0,2.948,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.52245,0.0,-9999,-4.72672,-4.52245,-4.42111,0.0,0.0,0.0,1.46822,1.42425,1.46674,1.52801,5.99068,5.91497,5.97913,6.24917,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070225,-5.406,0.0,231.552,58.649,0.0,276.669,0.0,1.346,0.0,97.922,0.0,1.933,0.0,5.545,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-4.22827,0.0,-9999,-4.34265,-4.22827,-3.97311,0.0,0.0,0.0,2.11077,2.06424,2.10157,2.17315,6.33904,6.1572,6.30603,6.58741,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070226,-3.98,0.0,234.634,65.816,0.0,292.755,0.0,1.308,0.0,97.498,0.0,1.893,0.0,4.149,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.22773,0.0,-9999,-4.68574,-4.25075,-4.22773,0.0,0.0,0.0,2.32957,2.28325,2.31743,2.38459,6.5573,6.52773,6.62824,7.19743,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070227,-2.544,0.0,237.736,111.542,0.0,280.816,0.0,1.398,0.0,98.257,0.0,0.153,0.0,2.176,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.52245,0.0,-9999,-4.72672,-4.52245,-4.42111,0.0,0.0,0.0,2.56563,2.52083,2.5487,2.60952,7.08808,6.9829,7.07631,7.36004,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070228,-3.374,0.0,240.855,160.927,0.0,243.288,0.0,1.673,0.0,98.861,0.0,0.083,0.0,2.6,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-4.22827,0.0,-9999,-4.34265,-4.22827,-3.97311,0.0,0.0,0.0,2.43312,2.38779,2.41605,2.48248,6.66139,6.47488,6.62642,6.93195,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070301,-4.446,0.0,243.992,67.062,0.0,276.868,0.0,1.471,0.0,97.696,0.0,3.956,0.0,5.853,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.22773,0.0,-9999,-4.68574,-4.25075,-4.22773,0.0,0.0,0.0,2.25609,2.20955,2.24499,2.31394,6.48382,6.45689,6.55759,7.11784,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070302,-0.901,0.0,247.143,90.975,0.0,296.316,0.0,1.154,0.0,95.549,0.0,14.468,0.0,3.329,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.52245,0.0,-9999,-4.72672,-4.52245,-4.42111,0.0,0.0,0.0,2.84134,2.79883,2.81588,2.87098,7.3638,7.24693,7.35145,7.68205,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070303,-3.642,0.0,250.31,121.51,0.0,269.181,0.0,0.948,0.0,96.654,0.0,1.395,0.0,2.914,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-4.22827,0.0,-9999,-4.34265,-4.22827,-3.97311,0.0,0.0,0.0,2.38698,2.34117,2.37151,2.43895,6.61524,6.42952,6.58044,6.88043,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070304,-5.405,0.0,253.49,149.754,0.0,228.521,0.0,1.326,0.0,97.702,0.0,0.131,0.0,3.571,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.22773,0.0,-9999,-4.68574,-4.25075,-4.22773,0.0,0.0,0.0,2.12247,2.07675,2.1128,2.18243,6.3502,6.32784,6.42608,6.97149,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070305,-12.144,0.0,256.681,176.406,0.0,197.814,0.0,1.022,0.0,98.88,0.0,0.354,0.0,4.692,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.52245,0.0,-9999,-4.72672,-4.52245,-4.42111,0.0,0.0,0.0,1.19083,1.14976,1.19083,1.25413,5.71328,5.6403,5.70121,5.96236,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
